"year","date","transect.location","transectID","reader","pointno","pellet.count","notes"
2015,2015-04-11 00:00:00,"Reservoir rd to parking lot",NA,"MR",15,0,NA
2015,2015-04-11 00:00:00,"Reservoir rd to parking lot",NA,"MR",16,0,NA
2015,2015-04-11 00:00:00,"Reservoir rd to parking lot",NA,"MR",17,0,NA
2015,2015-04-11 00:00:00,"Reservoir rd to parking lot",NA,"MR",18,0,NA
2015,2015-04-11 00:00:00,"Reservoir rd to parking lot",NA,"MR",19,0,NA
2015,2015-04-11 00:00:00,"Reservoir rd to parking lot",NA,"MR",20,0,NA
2015,2015-04-11 00:00:00,"Reservoir rd to parking lot",NA,"MR",21,0,NA
2015,2015-04-11 00:00:00,"Reservoir rd to parking lot",NA,"MR",22,0,NA
2015,2015-04-11 00:00:00,"Reservoir rd to parking lot",NA,"MR",23,0,NA
2015,2015-04-11 00:00:00,"Reservoir rd to parking lot",NA,"MR",24,0,NA
2015,2015-04-11 00:00:00,"Reservoir rd to parking lot",NA,"MR",25,0,NA
2015,2015-04-11 00:00:00,"Reservoir rd to parking lot",NA,"MR",26,0,NA
2015,2015-04-11 00:00:00,"Reservoir rd to parking lot",NA,"MR",27,0,NA
2015,2015-04-11 00:00:00,"Reservoir rd to parking lot",NA,"MR",28,0,NA
2015,2015-04-11 00:00:00,"Reservoir rd to parking lot",NA,"MR",29,0,NA
2015,2015-04-11 00:00:00,"Reservoir rd to parking lot",NA,"MR",30,0,NA
2015,2015-04-11 00:00:00,"Reservoir rd to parking lot",NA,"MR",31,0,NA
2015,2015-04-11 00:00:00,"Reservoir rd to parking lot",NA,"MR",32,0,NA
2015,2015-04-11 00:00:00,"Reservoir rd to parking lot",NA,"MR",33,1,NA
2015,2015-04-11 00:00:00,"Reservoir rd to parking lot",NA,"MR",34,0,NA
2015,2015-04-11 00:00:00,"Reservoir rd to parking lot",NA,"MR",35,0,NA
2015,2015-04-11 00:00:00,"Reservoir rd to parking lot",NA,"MR",36,0,NA
2015,2015-04-11 00:00:00,"Reservoir rd to parking lot",NA,"MR",37,0,NA
2015,2015-04-11 00:00:00,"Reservoir rd to parking lot",NA,"MR",38,0,NA
2015,2015-04-11 00:00:00,"Reservoir rd to parking lot",NA,"MR",39,0,NA
2015,2015-04-11 00:00:00,"Reservoir rd to parking lot",NA,"MR",40,0,NA
2015,2015-04-11 00:00:00,"Reservoir rd to parking lot",NA,"MR",41,0,NA
2015,2015-04-11 00:00:00,"Reservoir rd to parking lot",NA,"MR",42,0,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",1,0,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",2,0,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",3,0,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",4,0,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",5,0,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",6,0,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",7,0,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",8,0,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",9,0,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",10,0,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",11,0,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",12,0,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",13,1,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",14,0,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",15,0,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",16,0,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",17,0,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",18,0,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",19,0,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",20,0,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",21,0,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",22,0,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",23,0,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",24,0,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",25,0,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",26,0,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",27,0,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",28,0,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",29,0,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",30,0,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",31,0,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",32,0,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",33,0,NA
2015,2015-04-11 00:00:00,NA,NA,"JB2",34,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",1,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",2,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",3,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",4,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",5,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",6,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",7,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",8,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",9,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",10,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",11,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",12,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",13,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",14,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",15,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",16,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",17,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",18,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",19,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",20,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",21,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",22,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",23,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",24,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",25,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",26,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",27,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",28,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",29,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",30,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",31,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",32,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",33,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",34,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",35,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",36,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",37,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",38,1,"top of hill to the right going down birch spring hill (loaded)"
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",39,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",40,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",41,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",42,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",43,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",44,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",45,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",46,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",47,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",48,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",49,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",50,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",51,0,"trail tower  vue"
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",52,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",53,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",54,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",55,0,NA
2015,2015-04-11 00:00:00,"old west point rd to continental rd","I","BB",56,0,"continental rd"
2015,2015-04-11 00:00:00,NA,NA,"TF",1,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",2,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",3,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",4,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",5,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",6,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",7,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",8,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",9,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",10,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",11,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",12,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",13,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",14,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",15,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",16,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",17,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",18,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",19,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",20,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",21,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",22,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",23,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",24,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",25,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",26,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",27,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",28,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",29,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",30,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",31,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",32,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",33,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",34,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",35,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",36,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",37,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",38,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",39,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",40,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",41,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",42,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",43,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",44,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",45,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",46,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",47,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",48,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",49,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",50,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",51,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",52,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",53,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",54,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",55,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",56,0,"west side of bog meadow exclosure"
2015,2015-04-11 00:00:00,NA,NA,"TF",57,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",58,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",59,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",60,0,NA
2015,2015-04-11 00:00:00,NA,NA,"TF",61,0,NA
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",1,0,NA
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",2,0,NA
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",3,0,NA
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",4,0,NA
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",5,0,NA
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",6,0,NA
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",7,0,NA
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",8,0,NA
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",9,0,NA
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",10,0,NA
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",11,0,"garter snake"
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",12,0,NA
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",13,0,NA
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",14,0,NA
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",15,0,NA
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",16,0,NA
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",17,0,"deer bed (frogs)"
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",18,1,NA
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",19,0,NA
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",20,0,NA
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",21,0,NA
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",22,0,NA
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",23,0,NA
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",24,0,NA
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",25,1,NA
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",26,0,NA
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",27,0,"hollow"
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",28,0,"hollow"
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",29,0,"hollow"
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",30,0,"hollow"
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",31,0,"hollow"
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",32,0,"hollow"
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",33,1,"hollow"
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",34,0,"hollow"
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",35,0,"hollow"
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",36,0,"hollow"
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",37,0,"hollow"
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",38,0,NA
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",39,0,NA
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",40,0,NA
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",41,0,NA
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",42,0,NA
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",43,0,NA
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",44,0,NA
2015,2015-04-11 00:00:00,"Glycerine Hollow",NA,"MM",45,0,"Boundry"
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",1,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",2,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",3,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",4,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",5,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",6,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",7,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",8,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",9,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",10,0,"road"
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",11,0,"H2O"
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",12,0,"Moved south around water"
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",13,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",14,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",15,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",16,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",17,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",18,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",19,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",20,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",21,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",22,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",23,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",24,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",25,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",26,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",27,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",28,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",29,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",30,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",31,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",32,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",33,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",34,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",35,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",36,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",37,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",38,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",39,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",40,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",41,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",42,0,NA
2015,2015-04-11 00:00:00,"upper res to Cont rd","H","HJ",43,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",1,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",2,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",3,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",4,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",5,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",6,1,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",7,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",8,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",9,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",10,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",11,1,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",12,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",13,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",14,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",15,0,"at Hall rd"
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",16,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",17,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",18,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",19,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",20,0,"one pile just outside circle"
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",21,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",22,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",23,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",24,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",25,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",26,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",27,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",28,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",29,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",30,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",31,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",32,1,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",33,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",34,1,"small pellets, not fresh"
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",35,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",36,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",37,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",38,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",39,0,"at stream"
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",40,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",41,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",42,3,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",43,0,NA
2015,2015-04-29 00:00:00,"from L-shaped bend of Hall rd and Stillman trail to Canterbury Creek inlet",NA,"WS",44,0,NA
2015,2015-04-28 00:00:00,"two gates to peck's rd, 5 degree transect","D","KP",1,0,"mt laurel"
2015,2015-04-28 00:00:00,"two gates to peck's rd, 5 degree transect","D","KP",2,0,"mt laurel"
2015,2015-04-28 00:00:00,"two gates to peck's rd, 5 degree transect","D","KP",3,0,"mt laurel"
2015,2015-04-28 00:00:00,"two gates to peck's rd, 5 degree transect","D","KP",4,0,"mt laurel"
2015,2015-04-28 00:00:00,"two gates to peck's rd, 5 degree transect","D","KP",5,0,"mt laurel"
2015,2015-04-28 00:00:00,"two gates to peck's rd, 5 degree transect","D","KP",6,0,"rocky and steep"
2015,2015-04-28 00:00:00,"two gates to peck's rd, 5 degree transect","D","KP",7,0,NA
2015,2015-04-28 00:00:00,"two gates to peck's rd, 5 degree transect","D","KP",8,0,NA
2015,2015-04-28 00:00:00,"two gates to peck's rd, 5 degree transect","D","KP",9,0,NA
2015,2015-04-28 00:00:00,"two gates to peck's rd, 5 degree transect","D","KP",10,0,NA
2015,2015-04-28 00:00:00,"two gates to peck's rd, 5 degree transect","D","KP",11,0,NA
2015,2015-04-28 00:00:00,"two gates to peck's rd, 5 degree transect","D","KP",12,0,"squirrel acorn cache"
2015,2015-04-28 00:00:00,"two gates to peck's rd, 5 degree transect","D","KP",13,0,NA
2015,2015-04-28 00:00:00,"two gates to peck's rd, 5 degree transect","D","KP",14,0,NA
2015,2015-04-28 00:00:00,"two gates to peck's rd, 5 degree transect","D","KP",15,0,"lots of scrub oak and blueberry"
